Datetime,temperature,dew_point,relative_humidity,precipitation,snow_depth,wind_speed,pressure,is_extreme_heat,is_extreme_cold
2018-06-09 10:00:00,15.6,14.0,90.0,0.0,,13.0,1017.7,0,0
2018-06-09 11:00:00,17.2,15.5,90.0,0.3,,0.0,1017.7,0,0
2018-06-09 12:00:00,18.0,17.0,94.0,1.0,,7.6,1016.8,0,0
2018-06-09 13:00:00,17.8,17.8,100.0,3.8,,7.6,1016.9,0,0
2018-06-09 14:00:00,18.3,17.8,97.0,1.8,,5.4,1017.1,0,0
2018-06-09 15:00:00,18.9,17.7,93.0,0.3,,0.0,1016.6,0,0
2018-06-09 16:00:00,20.0,18.3,90.0,0.0,,7.6,1016.0,0,0
2018-06-09 17:00:00,20.6,18.4,87.0,0.0,,7.6,1016.6,0,0
2018-06-09 18:00:00,21.7,20.0,90.0,0.0,,5.4,1015.8,0,0
2018-06-09 19:00:00,23.3,18.8,76.0,0.0,,7.6,1015.1,0,0
2018-06-09 20:00:00,23.9,19.0,74.0,0.0,,0.0,1014.1,0,0
2018-06-09 21:00:00,26.1,19.0,65.0,0.0,,0.0,1013.4,0,0
2018-06-09 22:00:00,25.0,18.2,66.0,0.0,,11.2,1013.3,0,0
2018-06-09 23:00:00,23.3,17.3,69.0,0.0,,13.0,1013.6,0,0
2018-06-10 00:00:00,20.6,15.6,73.0,0.0,,16.6,1014.0,0,0
2018-06-10 01:00:00,18.9,16.1,84.0,0.0,,14.8,1013.9,0,0
2018-06-10 02:00:00,18.3,15.5,84.0,0.0,,0.0,1014.0,0,0
2018-06-10 03:00:00,16.7,15.0,90.0,0.0,,7.6,1014.0,0,0
2018-06-10 04:00:00,16.7,15.6,93.0,0.0,,5.4,1013.8,0,0
2018-06-10 05:00:00,17.2,16.1,93.0,0.0,,14.8,1012.4,0,0
2018-06-10 06:00:00,16.7,16.7,100.0,0.0,,9.4,1012.6,0,0
2018-06-10 07:00:00,16.1,16.1,100.0,0.0,,9.4,1012.0,0,0
2018-06-10 08:00:00,16.7,16.1,96.0,0.0,,5.4,1011.3,0,0
2018-06-10 09:00:00,17.2,16.7,97.0,3.0,,7.6,1011.2,0,0
2018-06-10 10:00:00,18.9,18.2,96.0,18.3,,11.2,1011.8,0,0
2018-06-10 11:00:00,18.9,18.9,100.0,3.0,,5.4,1009.8,0,0
2018-06-10 12:00:00,18.9,18.2,96.0,0.3,,16.6,1009.4,0,0
2018-06-10 13:00:00,18.9,18.2,96.0,1.8,,13.0,1010.2,0,0
2018-06-10 14:00:00,19.4,18.9,97.0,0.5,,11.2,1009.7,0,0
2018-06-10 15:00:00,20.6,19.4,93.0,0.0,,13.0,1010.4,0,0
2018-06-10 16:00:00,21.1,19.4,90.0,0.0,,0.0,1010.3,0,0
2018-06-10 17:00:00,20.6,19.4,93.0,1.8,,0.0,1010.4,0,0
2018-06-10 18:00:00,21.1,19.4,90.0,0.5,,7.6,1010.3,0,0
2018-06-10 19:00:00,19.4,18.9,97.0,2.5,,13.0,1010.1,0,0
2018-06-10 20:00:00,19.4,18.2,93.0,0.3,,18.4,1009.2,0,0
2018-06-10 21:00:00,17.8,17.2,96.0,0.0,,13.0,1009.8,0,0
2018-06-10 22:00:00,18.3,17.8,97.0,0.0,,9.4,1009.9,0,0
2018-06-10 23:00:00,18.3,17.8,97.0,0.0,,7.6,1010.4,0,0
2018-06-11 00:00:00,18.9,17.7,93.0,0.0,,13.0,1009.7,0,0
2018-06-11 01:00:00,17.8,17.2,96.0,0.0,,14.8,1009.9,0,0
2018-06-11 02:00:00,16.7,16.1,96.0,0.0,,11.2,1010.6,0,0
2018-06-11 03:00:00,16.7,16.7,100.0,0.0,,5.4,1011.2,0,0
2018-06-11 04:00:00,17.2,16.7,97.0,0.0,,9.4,1011.1,0,0
2018-06-11 05:00:00,17.2,16.7,97.0,0.0,,13.0,1010.5,0,0
2018-06-11 06:00:00,17.8,17.8,100.0,0.3,,18.4,1010.4,0,0
2018-06-11 07:00:00,17.2,16.7,97.0,0.5,,18.4,1010.7,0,0
2018-06-11 08:00:00,17.2,17.2,100.0,0.3,,22.3,1010.4,0,0
2018-06-11 09:00:00,16.7,16.7,100.0,0.3,,16.6,1010.5,0,0
2018-06-11 10:00:00,16.7,16.7,100.0,0.3,,14.8,1011.0,0,0
2018-06-11 11:00:00,16.7,16.7,100.0,0.3,,18.4,1011.4,0,0
2018-06-11 12:00:00,16.7,16.7,100.0,0.0,,18.4,1011.8,0,0
2018-06-11 13:00:00,16.7,16.7,100.0,0.3,,16.6,1012.3,0,0
2018-06-11 14:00:00,16.7,16.7,100.0,0.3,,16.6,1012.7,0,0
2018-06-11 15:00:00,17.2,17.2,100.0,0.3,,9.4,1012.3,0,0
2018-06-11 16:00:00,18.3,17.8,97.0,0.0,,18.4,1012.1,0,0
2018-06-11 17:00:00,17.8,17.2,96.0,0.0,,16.6,1012.4,0,0
2018-06-11 18:00:00,18.3,16.6,90.0,0.0,,22.3,1012.5,0,0
2018-06-11 19:00:00,19.4,16.6,84.0,0.0,,18.4,1012.4,0,0
2018-06-11 20:00:00,20.0,17.8,87.0,0.0,,25.9,1012.2,0,0
2018-06-11 21:00:00,20.0,17.8,87.0,0.0,,18.4,1012.0,0,0
2018-06-11 22:00:00,20.6,18.4,87.0,0.0,,16.6,1012.3,0,0
2018-06-11 23:00:00,20.6,18.4,87.0,0.0,,14.8,1012.4,0,0
2018-06-12 00:00:00,20.0,18.3,90.0,0.0,,18.4,1012.1,0,0
2018-06-12 01:00:00,18.3,17.8,97.0,0.0,,13.0,1012.6,0,0
2018-06-12 02:00:00,18.3,17.8,97.0,0.0,,14.8,1012.0,0,0
2018-06-12 03:00:00,18.3,17.8,97.0,0.0,,16.6,1012.6,0,0
2018-06-12 04:00:00,18.3,17.8,97.0,0.0,,9.4,1013.2,0,0
2018-06-12 05:00:00,18.9,18.2,96.0,0.8,,9.4,1013.2,0,0
2018-06-12 06:00:00,18.9,18.2,96.0,0.3,,11.2,1013.1,0,0
2018-06-12 07:00:00,18.3,17.8,97.0,0.0,,13.0,1012.3,0,0
2018-06-12 08:00:00,18.9,18.2,96.0,0.0,,11.2,1011.7,0,0
2018-06-12 09:00:00,19.4,18.9,97.0,0.0,,9.4,1011.1,0,0
2018-06-12 10:00:00,19.4,18.9,97.0,0.0,,11.2,1011.2,0,0
2018-06-12 11:00:00,20.0,19.3,96.0,0.0,,7.6,1010.8,0,0
2018-06-12 12:00:00,20.6,19.4,93.0,0.0,,9.4,1011.4,0,0
2018-06-12 13:00:00,21.1,19.9,93.0,0.0,,9.4,1011.8,0,0
2018-06-12 14:00:00,21.1,19.4,90.0,0.0,,13.0,1011.9,0,0
2018-06-12 15:00:00,22.8,19.9,84.0,0.0,,5.4,1012.0,0,0
2018-06-12 16:00:00,23.9,20.6,82.0,0.0,,5.4,1011.4,0,0
2018-06-12 17:00:00,23.9,20.0,79.0,0.0,,11.2,1011.2,0,0
2018-06-12 18:00:00,24.4,20.5,79.0,0.0,,14.8,1011.1,0,0
2018-06-12 19:00:00,25.6,21.0,76.0,0.0,,14.8,1011.0,0,0
2018-06-12 20:00:00,26.1,20.6,72.0,0.0,,5.4,1010.4,0,0
2018-06-12 21:00:00,26.7,21.0,71.0,0.0,,9.4,1009.9,0,0
2018-06-12 22:00:00,24.4,19.9,76.0,0.0,,16.6,1009.8,0,0
2018-06-12 23:00:00,23.9,20.0,79.0,0.0,,11.2,1009.9,0,0
2018-06-13 00:00:00,23.9,20.6,82.0,0.0,,9.4,1009.9,0,0
2018-06-13 01:00:00,23.9,20.6,82.0,0.0,,7.6,1009.8,0,0
2018-06-13 02:00:00,23.9,20.6,82.0,0.0,,0.0,1010.2,0,0
2018-06-13 03:00:00,23.3,20.6,85.0,0.0,,0.0,1010.2,0,0
2018-06-13 04:00:00,22.8,19.9,84.0,0.0,,0.0,1010.5,0,0
2018-06-13 05:00:00,22.8,20.5,87.0,0.0,,0.0,1010.4,0,0
2018-06-13 06:00:00,22.2,20.7,91.0,0.0,,5.4,1010.4,0,0
2018-06-13 07:00:00,21.7,21.0,96.0,0.0,,11.2,1010.4,0,0
2018-06-13 08:00:00,21.7,21.0,96.0,0.0,,9.4,1010.3,0,0
2018-06-13 09:00:00,21.7,21.0,96.0,0.0,,9.4,1009.7,0,0
2018-06-13 10:00:00,21.1,20.6,97.0,0.0,,7.6,1010.1,0,0
2018-06-13 11:00:00,21.7,21.0,96.0,0.0,,9.4,1010.7,0,0
2018-06-13 12:00:00,22.2,21.2,94.0,0.0,,13.0,1011.3,0,0
2018-06-13 13:00:00,23.9,20.0,79.0,0.0,,18.4,1011.7,0,0
2018-06-13 14:00:00,24.4,19.5,74.0,0.0,,22.3,1012.4,0,0
2018-06-13 15:00:00,24.4,17.9,67.0,0.0,,24.1,1013.0,0,0
2018-06-13 16:00:00,26.1,13.9,47.0,0.0,,18.4,1013.3,0,0
2018-06-13 17:00:00,26.1,11.8,41.0,0.0,,24.1,1013.5,0,0
2018-06-13 18:00:00,26.7,10.0,35.0,0.0,,22.3,1013.8,0,0
2018-06-13 19:00:00,27.2,7.6,29.0,0.0,,22.3,1013.8,0,0
2018-06-13 20:00:00,27.2,8.1,30.0,0.0,,9.4,1013.8,0,0
2018-06-13 21:00:00,26.1,9.8,36.0,0.0,,20.5,1014.0,0,0
2018-06-13 22:00:00,26.1,9.8,36.0,0.0,,14.8,1014.4,0,0
2018-06-13 23:00:00,25.0,10.4,40.0,0.0,,18.4,1014.4,0,0
2018-06-14 00:00:00,24.4,9.5,39.0,0.0,,16.6,1014.5,0,0
2018-06-14 01:00:00,23.3,8.9,40.0,0.0,,13.0,1014.7,0,0
2018-06-14 02:00:00,22.2,9.0,43.0,0.0,,7.6,1015.1,0,0
2018-06-14 03:00:00,22.2,9.4,44.0,0.0,,5.4,1015.7,0,0
2018-06-14 04:00:00,21.7,9.6,46.0,0.0,,0.0,1015.9,0,0
2018-06-14 05:00:00,20.6,10.7,53.0,0.0,,5.4,1015.8,0,0
2018-06-14 06:00:00,18.3,11.1,63.0,0.0,,7.6,1016.6,0,0
2018-06-14 07:00:00,17.8,11.8,68.0,0.0,,7.6,1016.3,0,0
2018-06-14 08:00:00,17.2,12.1,72.0,0.0,,9.4,1016.4,0,0
2018-06-14 09:00:00,17.8,12.3,70.0,0.0,,5.4,1016.8,0,0
2018-06-14 10:00:00,17.8,12.3,70.0,0.0,,5.4,1017.1,0,0
2018-06-14 11:00:00,18.3,12.3,68.0,0.0,,0.0,1017.4,0,0
2018-06-14 12:00:00,20.0,13.2,65.0,0.0,,5.4,1017.3,0,0
2018-06-14 13:00:00,22.2,12.2,53.0,0.0,,0.0,1017.2,0,0
2018-06-14 14:00:00,25.6,10.6,39.0,0.0,,0.0,1017.6,0,0
2018-06-14 15:00:00,26.1,8.1,32.0,0.0,,0.0,1017.4,0,0
2018-06-14 16:00:00,26.7,9.1,33.0,0.0,,0.0,1017.6,0,0
2018-06-14 17:00:00,26.7,9.1,33.0,0.0,,7.6,1017.8,0,0
2018-06-14 18:00:00,26.7,10.4,36.0,0.0,,5.4,1016.9,0,0
2018-06-14 19:00:00,26.7,12.3,41.0,0.0,,9.4,1016.8,0,0
2018-06-14 20:00:00,26.1,12.9,44.0,0.0,,18.4,1016.9,0,0
2018-06-14 21:00:00,26.1,12.9,44.0,0.0,,16.6,1017.0,0,0
2018-06-14 22:00:00,25.6,13.1,46.0,0.0,,16.6,1015.9,0,0
2018-06-14 23:00:00,25.6,12.8,45.0,0.0,,7.6,1015.0,0,0
2018-06-15 00:00:00,23.9,9.8,41.0,0.0,,16.6,1014.3,0,0
2018-06-15 01:00:00,23.3,10.0,43.0,0.0,,13.0,1014.2,0,0
2018-06-15 02:00:00,22.8,9.2,42.0,0.0,,7.6,1014.6,0,0
2018-06-15 03:00:00,22.8,9.9,44.0,0.0,,9.4,1015.1,0,0
2018-06-15 04:00:00,22.2,11.6,51.0,0.0,,9.4,1015.3,0,0
2018-06-15 05:00:00,20.6,12.8,61.0,0.0,,0.0,1015.7,0,0
2018-06-15 06:00:00,20.6,13.3,63.0,0.0,,0.0,1016.1,0,0
2018-06-15 07:00:00,19.4,13.8,70.0,0.0,,7.6,1015.8,0,0
2018-06-15 08:00:00,19.4,13.8,70.0,0.0,,7.6,1016.1,0,0
2018-06-15 09:00:00,18.9,13.9,73.0,0.0,,5.4,1016.0,0,0
2018-06-15 10:00:00,18.9,13.9,73.0,0.0,,9.4,1016.0,0,0
2018-06-15 11:00:00,20.6,12.3,59.0,0.0,,13.0,1015.6,0,0
2018-06-15 12:00:00,21.7,12.3,55.0,0.0,,16.6,1016.0,0,0
2018-06-15 13:00:00,23.9,12.2,48.0,0.0,,20.5,1015.4,0,0
2018-06-15 14:00:00,25.0,12.9,47.0,0.0,,11.2,1016.0,0,0
2018-06-15 15:00:00,25.6,13.1,46.0,0.0,,14.8,1015.6,0,0
2018-06-15 16:00:00,26.1,14.9,50.0,0.0,,16.6,1014.6,0,0
2018-06-15 17:00:00,26.7,16.0,52.0,0.0,,20.5,1014.1,0,0
2018-06-15 18:00:00,28.9,17.1,49.0,0.0,,14.8,1014.2,0,0
2018-06-15 19:00:00,30.6,17.3,45.0,0.0,,9.4,1013.8,1,0
2018-06-15 20:00:00,31.1,18.1,46.0,0.0,,11.2,1013.7,1,0
2018-06-15 21:00:00,31.1,17.7,45.0,0.0,,18.4,1013.0,1,0
2018-06-15 22:00:00,31.7,19.0,47.0,0.0,,25.9,1012.5,1,0
2018-06-15 23:00:00,31.7,19.0,47.0,0.0,,14.8,1011.7,1,0
2018-06-16 00:00:00,31.1,19.4,50.0,0.0,,20.5,1011.2,1,0
2018-06-16 01:00:00,30.6,19.0,50.0,0.0,,20.5,1010.9,1,0
2018-06-16 02:00:00,30.0,19.4,53.0,0.0,,16.6,1011.3,1,0
2018-06-16 03:00:00,29.4,19.4,55.0,0.0,,13.0,1012.3,0,0
2018-06-16 04:00:00,28.3,20.0,61.0,0.0,,13.0,1012.4,0,0
2018-06-16 05:00:00,27.8,20.6,65.0,0.0,,14.8,1012.5,0,0
2018-06-16 06:00:00,27.2,22.2,74.0,0.0,,11.2,1012.2,0,0
2018-06-16 07:00:00,26.1,22.2,79.0,0.0,,38.9,1013.7,0,0
2018-06-16 08:00:00,22.2,19.0,82.0,3.6,,20.5,1015.0,0,0
2018-06-16 09:00:00,21.1,21.1,100.0,11.7,,5.4,1015.8,0,0
2018-06-16 10:00:00,21.7,20.7,94.0,4.3,,14.8,1013.7,0,0
2018-06-16 11:00:00,21.7,20.7,94.0,0.0,,18.4,1013.7,0,0
2018-06-16 12:00:00,21.7,20.7,94.0,0.0,,7.6,1013.2,0,0
2018-06-16 13:00:00,23.3,20.6,85.0,0.0,,16.6,1012.8,0,0
2018-06-16 14:00:00,26.7,21.0,71.0,0.0,,14.8,1013.6,0,0
2018-06-16 15:00:00,28.3,21.8,68.0,0.0,,14.8,1013.7,0,0
2018-06-16 16:00:00,29.4,22.1,65.0,0.0,,13.0,1014.2,0,0
2018-06-16 17:00:00,31.1,22.7,61.0,0.0,,9.4,1013.8,1,0
2018-06-16 18:00:00,27.8,19.3,60.0,0.0,,25.9,1014.4,0,0
2018-06-16 19:00:00,30.0,20.5,57.0,0.0,,22.3,1013.7,1,0
2018-06-16 20:00:00,31.1,20.7,54.0,0.0,,22.3,1013.9,1,0
2018-06-16 21:00:00,32.8,22.2,54.0,0.0,,11.2,1013.0,1,0
2018-06-16 22:00:00,33.9,21.7,49.0,0.0,,14.8,1012.2,1,0
2018-06-16 23:00:00,33.9,21.7,49.0,0.0,,20.5,1012.0,1,0
2018-06-17 00:00:00,32.2,21.7,54.0,0.0,,13.0,1012.4,1,0
2018-06-17 01:00:00,31.7,21.8,56.0,0.0,,13.0,1012.7,1,0
2018-06-17 02:00:00,31.1,22.1,59.0,0.0,,11.2,1012.7,1,0
2018-06-17 03:00:00,30.0,22.2,63.0,0.0,,11.2,1012.7,1,0
2018-06-17 04:00:00,29.4,22.1,65.0,0.0,,13.0,1013.0,0,0
2018-06-17 05:00:00,28.3,22.8,72.0,0.0,,14.8,1012.4,0,0
2018-06-17 06:00:00,28.3,22.3,70.0,0.0,,14.8,1012.8,0,0
2018-06-17 07:00:00,27.8,22.3,72.0,0.0,,16.6,1013.4,0,0
2018-06-17 08:00:00,27.2,21.7,72.0,0.0,,16.6,1013.3,0,0
2018-06-17 09:00:00,26.7,21.7,74.0,0.0,,14.8,1013.4,0,0
2018-06-17 10:00:00,26.1,21.7,77.0,0.0,,14.8,1014.0,0,0
2018-06-17 11:00:00,26.1,21.7,77.0,0.0,,14.8,1014.4,0,0
2018-06-17 12:00:00,26.7,22.1,76.0,0.0,,14.8,1014.2,0,0
2018-06-17 13:00:00,28.3,22.8,72.0,0.0,,13.0,1014.6,0,0
2018-06-17 14:00:00,29.4,22.9,68.0,0.0,,14.8,1015.0,0,0
2018-06-17 15:00:00,30.6,22.7,63.0,0.0,,22.3,1015.0,1,0
2018-06-17 16:00:00,31.7,22.7,59.0,0.0,,16.6,1014.9,1,0
2018-06-17 17:00:00,32.8,22.8,56.0,0.0,,18.4,1014.7,1,0
2018-06-17 18:00:00,33.9,23.3,54.0,0.0,,16.6,1014.1,1,0
2018-06-17 19:00:00,33.9,21.0,47.0,0.0,,25.9,1014.0,1,0
2018-06-17 20:00:00,34.4,21.1,46.0,0.0,,24.1,1013.6,1,0
2018-06-17 21:00:00,34.4,21.8,48.0,0.0,,27.7,1013.3,1,0
2018-06-17 22:00:00,32.2,22.3,56.0,0.0,,22.3,1013.5,1,0
2018-06-17 23:00:00,31.1,22.7,61.0,0.0,,20.5,1012.8,1,0
2018-06-18 00:00:00,31.7,22.1,57.0,0.0,,20.5,1012.4,1,0
2018-06-18 01:00:00,31.1,23.2,63.0,0.0,,18.4,1012.6,1,0
2018-06-18 02:00:00,30.6,22.7,63.0,0.0,,16.6,1012.9,1,0
2018-06-18 03:00:00,30.0,21.1,59.0,0.0,,13.0,1013.6,1,0
2018-06-18 04:00:00,29.4,21.1,61.0,0.0,,18.4,1013.6,0,0
2018-06-18 05:00:00,28.9,21.6,65.0,0.0,,16.6,1013.5,0,0
2018-06-18 06:00:00,28.3,22.3,70.0,0.0,,16.6,1013.2,0,0
2018-06-18 07:00:00,27.8,22.7,74.0,0.0,,18.4,1013.1,0,0
2018-06-18 08:00:00,27.2,23.2,79.0,0.0,,16.6,1012.8,0,0
2018-06-18 09:00:00,26.7,23.4,82.0,0.0,,14.8,1012.7,0,0
2018-06-18 10:00:00,26.7,22.7,79.0,0.0,,16.6,1012.9,0,0
2018-06-18 11:00:00,26.7,22.7,79.0,0.0,,16.6,1013.3,0,0
2018-06-18 12:00:00,27.8,22.7,74.0,0.0,,20.5,1013.4,0,0
2018-06-18 13:00:00,28.3,23.2,74.0,0.0,,25.9,1013.9,0,0
2018-06-18 14:00:00,30.0,23.2,67.0,0.0,,20.5,1014.0,1,0
2018-06-18 15:00:00,31.1,24.0,66.0,0.0,,22.3,1013.8,1,0
2018-06-18 16:00:00,32.2,24.0,62.0,0.0,,24.1,1013.5,1,0
2018-06-18 17:00:00,33.3,23.3,56.0,0.0,,24.1,1013.2,1,0
2018-06-18 18:00:00,33.9,22.0,50.0,0.0,,25.9,1012.7,1,0
2018-06-18 19:00:00,33.9,22.0,50.0,0.0,,29.5,1012.0,1,0
2018-06-18 20:00:00,34.4,22.1,49.0,0.0,,27.7,1011.2,1,0
2018-06-18 21:00:00,34.4,22.8,51.0,0.0,,29.5,1010.6,1,0
2018-06-18 22:00:00,34.4,22.1,49.0,0.0,,31.7,1010.6,1,0
2018-06-18 23:00:00,33.3,22.1,52.0,0.0,,20.5,1011.1,1,0
2018-06-19 00:00:00,28.3,20.6,63.0,0.0,,22.3,1012.4,0,0
2018-06-19 01:00:00,25.6,21.7,79.0,3.3,,27.7,1013.7,0,0
2018-06-19 02:00:00,24.4,21.7,85.0,0.5,,13.0,1013.7,0,0
2018-06-19 03:00:00,24.4,21.1,82.0,0.3,,11.2,1013.5,0,0
2018-06-19 04:00:00,24.4,21.7,85.0,0.0,,13.0,1014.1,0,0
2018-06-19 05:00:00,20.6,18.4,87.0,0.0,,18.4,1015.4,0,0
2018-06-19 06:00:00,20.6,18.9,90.0,0.3,,13.0,1015.3,0,0
2018-06-19 07:00:00,20.0,18.8,93.0,0.3,,11.2,1014.6,0,0
2018-06-19 08:00:00,19.4,18.2,93.0,0.0,,13.0,1013.4,0,0
2018-06-19 09:00:00,19.4,18.2,93.0,1.3,,7.6,1014.0,0,0
2018-06-19 10:00:00,19.4,18.9,97.0,0.5,,7.6,1013.6,0,0
2018-06-19 11:00:00,19.4,18.2,93.0,0.0,,9.4,1014.4,0,0
2018-06-19 12:00:00,19.4,18.2,93.0,0.0,,7.6,1014.5,0,0
2018-06-19 13:00:00,20.0,18.8,93.0,0.0,,0.0,1014.2,0,0
2018-06-19 14:00:00,22.2,19.4,84.0,0.0,,5.4,1014.1,0,0
2018-06-19 15:00:00,25.0,21.1,79.0,0.5,,9.4,1013.7,0,0
2018-06-19 16:00:00,24.4,20.5,79.0,0.0,,11.2,1013.7,0,0
2018-06-19 17:00:00,25.6,19.9,71.0,0.0,,13.0,1013.4,0,0
2018-06-19 18:00:00,27.2,20.5,67.0,0.0,,13.0,1012.4,0,0
2018-06-19 19:00:00,27.8,20.6,65.0,0.0,,14.8,1011.4,0,0
2018-06-19 20:00:00,26.7,20.5,69.0,0.0,,18.4,1010.9,0,0
2018-06-19 21:00:00,24.4,19.5,74.0,0.0,,18.4,1011.8,0,0
2018-06-19 22:00:00,23.3,18.8,76.0,0.0,,13.0,1011.2,0,0
2018-06-19 23:00:00,24.4,19.5,74.0,0.0,,11.2,1011.7,0,0
2018-06-20 00:00:00,22.2,19.0,82.0,0.0,,13.0,1011.5,0,0
2018-06-20 01:00:00,21.7,18.3,81.0,0.0,,9.4,1011.3,0,0
2018-06-20 02:00:00,20.0,18.3,90.0,0.3,,14.8,1010.2,0,0
2018-06-20 03:00:00,20.6,18.4,87.0,0.0,,9.4,1011.0,0,0
2018-06-20 04:00:00,20.0,17.2,84.0,0.0,,9.4,1011.0,0,0
2018-06-20 05:00:00,19.4,17.2,87.0,0.0,,13.0,1011.2,0,0
2018-06-20 06:00:00,18.9,16.7,87.0,0.0,,11.2,1011.2,0,0
2018-06-20 07:00:00,18.9,17.2,90.0,0.0,,5.4,1010.7,0,0
2018-06-20 08:00:00,19.4,17.2,87.0,0.0,,13.0,1010.5,0,0
2018-06-20 09:00:00,19.4,17.2,87.0,0.0,,9.4,1010.6,0,0
2018-06-20 10:00:00,19.4,17.2,87.0,0.0,,11.2,1010.3,0,0
2018-06-20 11:00:00,19.4,17.2,87.0,0.0,,11.2,1010.8,0,0
2018-06-20 12:00:00,20.0,17.2,84.0,0.0,,9.4,1010.7,0,0
2018-06-20 13:00:00,20.0,17.8,87.0,0.0,,11.2,1011.1,0,0
2018-06-20 14:00:00,21.1,17.9,82.0,0.0,,11.2,1011.2,0,0
2018-06-20 15:00:00,22.2,18.4,79.0,0.0,,5.4,1011.0,0,0
2018-06-20 16:00:00,24.4,18.8,71.0,0.0,,0.0,1011.0,0,0
2018-06-20 17:00:00,24.4,18.8,71.0,0.0,,11.2,1011.1,0,0
2018-06-20 18:00:00,24.4,18.8,71.0,0.0,,9.4,1010.9,0,0
2018-06-20 19:00:00,25.6,18.8,66.0,0.0,,11.2,1010.5,0,0
2018-06-20 20:00:00,25.0,18.2,66.0,0.0,,16.6,1010.2,0,0
2018-06-20 21:00:00,23.3,17.7,71.0,0.0,,22.3,1010.0,0,0
2018-06-20 22:00:00,22.8,17.7,73.0,0.0,,18.4,1009.5,0,0
2018-06-20 23:00:00,21.7,17.3,76.0,0.0,,14.8,1009.0,0,0
2018-06-21 00:00:00,21.1,17.1,78.0,0.0,,9.4,1010.3,0,0
2018-06-21 01:00:00,20.6,16.6,78.0,0.0,,22.3,1010.0,0,0
2018-06-21 02:00:00,19.4,16.1,81.0,0.0,,25.9,1009.7,0,0
2018-06-21 03:00:00,19.4,16.1,81.0,0.0,,16.6,1010.8,0,0
2018-06-21 04:00:00,19.4,16.6,84.0,0.0,,20.5,1009.8,0,0
2018-06-21 05:00:00,19.4,16.1,81.0,0.0,,16.6,1009.5,0,0
2018-06-21 06:00:00,19.4,17.2,87.0,0.0,,5.4,1010.3,0,0
2018-06-21 07:00:00,18.9,18.2,96.0,2.5,,22.3,1008.0,0,0
2018-06-21 08:00:00,18.9,18.2,96.0,0.3,,20.5,1007.7,0,0
2018-06-21 09:00:00,18.9,18.2,96.0,,,14.8,1007.6,0,0
2018-06-21 10:00:00,19.4,18.2,93.0,0.0,,14.8,1007.5,0,0
2018-06-21 11:00:00,19.4,18.2,93.0,0.0,,18.4,1008.0,0,0
2018-06-21 12:00:00,20.0,18.8,93.0,0.0,,14.8,1007.7,0,0
2018-06-21 13:00:00,19.4,18.9,97.0,2.2,,13.0,1009.3,0,0
2018-06-21 14:00:00,19.4,18.9,97.0,14.2,,16.6,1007.9,0,0
2018-06-21 15:00:00,19.4,19.4,100.0,10.9,,18.4,1007.6,0,0
2018-06-21 16:00:00,19.4,18.9,97.0,8.1,,16.6,1008.2,0,0
2018-06-21 17:00:00,18.3,18.3,100.0,10.7,,20.5,1007.4,0,0
2018-06-21 18:00:00,18.9,18.2,96.0,1.5,,24.1,1007.4,0,0
2018-06-21 19:00:00,18.9,18.2,96.0,0.5,,25.9,1007.5,0,0
2018-06-21 20:00:00,18.9,18.2,96.0,0.8,,20.5,1007.4,0,0
2018-06-21 21:00:00,18.9,18.2,96.0,0.0,,27.7,1007.3,0,0
2018-06-21 22:00:00,18.9,18.2,96.0,0.0,,29.5,1007.2,0,0
2018-06-21 23:00:00,19.4,18.2,93.0,0.0,,22.3,1007.2,0,0
2018-06-22 00:00:00,18.9,17.2,90.0,0.0,,20.5,1007.4,0,0
2018-06-22 01:00:00,18.9,16.7,87.0,0.0,,20.5,1007.8,0,0
2018-06-22 02:00:00,18.9,16.7,87.0,0.0,,18.4,1007.8,0,0
2018-06-22 03:00:00,18.3,16.6,90.0,,,22.3,1008.1,0,0
2018-06-22 04:00:00,18.9,16.1,84.0,0.3,,22.3,1007.7,0,0
2018-06-22 05:00:00,18.9,16.7,87.0,,,24.1,1007.4,0,0
2018-06-22 06:00:00,17.8,16.1,90.0,1.0,,22.3,1007.0,0,0
2018-06-22 07:00:00,17.2,16.1,93.0,4.1,,18.4,1007.3,0,0
2018-06-22 08:00:00,17.8,16.7,93.0,8.4,,25.9,1006.5,0,0
2018-06-22 09:00:00,17.8,16.7,93.0,0.5,,25.9,1006.6,0,0
2018-06-22 10:00:00,17.2,16.1,93.0,1.0,,25.9,1006.7,0,0
2018-06-22 11:00:00,16.7,16.1,96.0,1.5,,22.3,1006.9,0,0
2018-06-22 12:00:00,16.7,16.1,96.0,0.5,,24.1,1007.0,0,0
2018-06-22 13:00:00,16.7,15.6,93.0,1.0,,24.1,1007.3,0,0
2018-06-22 14:00:00,16.1,15.6,97.0,13.7,,20.5,1007.5,0,0
2018-06-22 15:00:00,16.1,15.6,97.0,3.6,,25.9,1007.3,0,0
2018-06-22 16:00:00,16.1,15.6,97.0,0.3,,25.9,1007.4,0,0
2018-06-22 17:00:00,16.7,15.6,93.0,1.5,,27.7,1007.0,0,0
2018-06-22 18:00:00,16.7,16.1,96.0,0.3,,20.5,1006.6,0,0
2018-06-22 19:00:00,16.7,15.0,90.0,0.0,,27.7,1006.6,0,0
2018-06-22 20:00:00,17.8,15.1,84.0,0.0,,25.9,1006.3,0,0
2018-06-22 21:00:00,17.2,15.0,87.0,0.0,,22.3,1006.4,0,0
